id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2130644,Charming stone house,6583131,Daphne,,Newington and Dalkeith Road,55.93423,-3.17081,Private room,73,1,88,2022-11-27,0.81,2,111,35,
1455048,"Flat on the Royal Mile, Edinburgh",7803845,Andrew,,"Canongate, Southside and Dumbiedykes",55.95019,-3.18176,Entire home/apt,129,2,322,2022-11-28,2.83,1,298,59,
1455678,Lovely sunny/peaceful double room.,3503210,Toby,,Meadows and Southside,55.94116,-3.18201,Private room,100,25,14,2019-08-26,0.17,2,318,0,
1455797,Lovely very large spacious room.,3503210,Toby,,Meadows and Southside,55.94328,-3.1821,Private room,189,5,11,2022-09-30,0.13,2,133,1,
1457502,"Stay in the city, 5 minutes to Princes  Street",7741329,Trudi,,New Town West,55.95587,-3.19345,Entire home/apt,254,2,279,2022-11-20,2.50,4,302,58,
1464905,Lovely Leith 1 Bedroom Flat,7848001,Sarah,,South Leith,55.96633,-3.17098,Entire home/apt,198,3,20,2020-01-01,0.18,3,365,0,
1466786,Beautiful room in the Dell!,7407689,Anne-Marie,,Colinton and Kingsknowe,55.90926,-3.25706,Private room,59,2,156,2022-12-04,1.38,3,307,30,
1471134,Private Double en-suite bedroom,7876276,Rupa,,Siverknowes and Davidson's Mains,55.96971,-3.26589,Private room,66,7,0,,,1,365,0,
1474278,Large spare room in lovely Leith,7848001,Sarah,,South Leith,55.96644,-3.16966,Private room,149,3,2,2014-08-04,0.02,3,365,0,
2134507,First floor Victorian Edinburgh,10891785,Brett,,Hillside and Calton Hill,55.95984,-3.17325,Entire home/apt,111,2,80,2020-01-02,0.84,1,0,0,
2154598,Stylish Apartment near Royal Mile with Netflix!,3383535,Mario,,Abbeyhill,55.95501,-3.16758,Entire home/apt,95,1,428,2022-11-26,4.00,3,69,36,
2164211,Delightful Georgian Pied-à-Terre in Central New Town,11042962,Weng & Martin,,Stockbridge,55.95432,-3.21004,Entire home/apt,157,3,128,2022-11-27,1.20,1,137,15,
2186058,fabulous large double room,5021059,Kim,,Great Junction Street,55.97224,-3.17473,Private room,70,2,20,2022-12-13,0.20,3,355,3,
2213879,"Large, sunny Edinburgh Apartment",4321390,Les,,New Town West,55.95552,-3.19359,Entire home/apt,434,3,25,2018-08-21,0.23,1,36,0,
2214080,Super 2 bedroom 2 bathroom cityflat,236828,Francois,,Deans Village,55.95242,-3.22039,Entire home/apt,125,5,32,2022-10-29,0.39,15,0,10,
2214202,Royal Mile Old Town Edinb'gh Castle,11294137,Paul,,"Old Town, Princes Street and Leith Street",55.95028,-3.193,Entire home/apt,256,3,264,2022-12-05,2.44,7,276,52,
2214683,Spacious City Centre Apartment,236828,Francois,,New Town West,55.95679,-3.20121,Entire home/apt,170,3,19,2022-08-10,0.18,15,0,2,
2216793,City Centre 1Bed Flat w Castle View,11308118,Nathan,,Tollcross,55.9467,-3.20511,Entire home/apt,120,2,74,2022-08-26,0.70,1,0,2,
1482995,"Luxury Holyrood flat, free parking",4103872,Anne,,Abbeyhill,55.95536,-3.16671,Entire home/apt,151,5,82,2022-12-07,0.74,1,187,22,
1506509,F1- Very nice City Centre Apartment,8047634,Uwe,,"Old Town, Princes Street and Leith Street",55.95513,-3.18492,Entire home/apt,138,3,308,2022-11-14,2.71,5,34,30,
1520120,Holyrood Park apartment,8113735,Petrea,,Meadowbank and Abbeyhill North,55.95563,-3.16069,Entire home/apt,100,2,282,2022-10-31,2.51,2,0,23,
1521006,VERY CENTRAL COSY ROOM WITH A VIEW,1432262,Alex,,"Old Town, Princes Street and Leith Street",55.95595,-3.18934,Private room,160,2,334,2022-11-13,2.94,1,0,18,
2220535,Royal Mile near Edinburgh Castle,11294137,Paul,,"Old Town, Princes Street and Leith Street",55.94938,-3.19256,Entire home/apt,256,3,263,2022-11-27,2.44,7,221,50,
2220578,Stately Georgian Family Townhouse with Castle Views,3810279,Frederika And Agnes,,Deans Village,55.95301,-3.20368,Entire home/apt,574,2,109,2022-08-21,1.18,2,36,13,
2225760,City Centre Doubleroom - great area,10444994,Edward,,Broughton North and Powderhall,55.96225,-3.19403,Private room,180,1,20,2016-09-26,0.20,1,362,0,
2255294,"Beautiful, Spacious, en-suite, twin room",11517033,Rose,,Moredun and Craigour,55.91252,-3.14116,Private room,89,2,63,2022-08-27,0.62,3,183,14,
97472,"PERFECT LOCATION,FREE PARKING,WIFI",486859,Alan,,Morningside,55.93,-3.20995,Entire home/apt,75,300,38,2021-08-30,0.27,1,106,0,
2269972,Stunning 2 bedroom apartement,11592257,Heather,,Meadowbank and Abbeyhill North,55.95516,-3.15984,Entire home/apt,225,2,87,2022-09-14,0.85,1,129,7,
2294091,F2 Charming CityCentre Apartment full of character,8047634,Uwe,,"Old Town, Princes Street and Leith Street",55.95435,-3.18609,Entire home/apt,138,3,348,2022-12-02,3.38,5,37,33,
2295392,Dovecot Mews Apartment,11724626,Kirsty,,Corstorphine,55.93807,-3.28301,Entire home/apt,89,2,150,2022-11-26,1.93,2,257,31,
2335870,Logie Green Road Apartment,7758204,Janice,,Broughton North and Powderhall,55.96544,-3.1973,Entire home/apt,131,3,26,2022-08-06,0.25,1,0,5,
1521555,"Relax at a Cozy, Quirky Flat",8062516,Jean-Luc,,Broughton South,55.96199,-3.19169,Entire home/apt,125,2,210,2022-12-04,2.57,1,2,65,
1533442,Stunning Penthouse with Gorgeous Views and Free Parking,2564448,Fiona,,Broughton South,55.96254,-3.18572,Entire home/apt,343,2,165,2022-11-20,1.50,2,151,22,
1553455,Old Town flat with open views,8272546,Andrew,,"Old Town, Princes Street and Leith Street",55.94649,-3.18882,Entire home/apt,188,3,149,2022-12-02,2.81,4,161,17,
1556996,Vibrant Flat with Fantastic Views by the Royal Mile,8272546,Andrew,,"Old Town, Princes Street and Leith Street",55.94996,-3.19365,Entire home/apt,168,3,166,2022-11-17,3.08,4,155,29,
1559515,The York Place Residence,646220,Reserve,,New Town East and Gayfield,55.95722,-3.19257,Entire home/apt,341,1,29,2022-09-24,0.31,48,61,10,
1573428,Stylishly Converted Coach House,8307317,Ali & Al,,Newington and Dalkeith Road,55.93807,-3.17537,Entire home/apt,75,2,320,2022-12-08,2.84,1,151,34,
1588570,Walk along the Royal Mile from an Elegant Apartment,5281968,Wendy,,"Old Town, Princes Street and Leith Street",55.95066,-3.19206,Entire home/apt,241,2,245,2022-12-11,2.77,1,294,42,
1612493,Comfortable 2 bed room wifi/parking,8584541,Louise And Jim,,Liberton West and Braid Hills,55.91301,-3.16722,Private room,35,2,72,2019-11-26,0.65,1,0,0,
1630710,Spacious Old Town Apartment with 2 Bathrooms,8665862,Jana,,"Old Town, Princes Street and Leith Street",55.94819,-3.18548,Entire home/apt,131,5,297,2022-11-30,2.68,3,155,37,
1676884,"Royal Mile One Apartment, city centre",7741329,Trudi,,"Canongate, Southside and Dumbiedykes",55.95256,-3.17714,Entire home/apt,262,2,276,2022-11-29,2.74,4,338,46,
2377895,Fantastic Loft Style Apartment,7668608,Georgy,,Pilrig,55.96517,-3.17967,Entire home/apt,90,2,78,2022-08-15,0.73,1,0,4,
2386004,Stunning Castle View Apartment in The Old Town,12144248,Aileen,,"Old Town, Princes Street and Leith Street",55.94699,-3.19726,Entire home/apt,99,2,602,2022-12-09,5.75,2,56,73,
2441264,"City Centre, large, close to Castle and Royal Mile",12479796,Campbell,,New Town West,55.95445,-3.19842,Entire home/apt,150,2,401,2022-11-13,3.75,1,5,76,
2462829,"Under the Castle, Grassmarket",9956038,Lynne,,"Old Town, Princes Street and Leith Street",55.94661,-3.19937,Entire home/apt,116,3,312,2022-12-09,2.93,5,85,38,
2469735,"Rose St 3, city centre, 2 mins to Princes St",9956038,Lynne,,"Old Town, Princes Street and Leith Street",55.9521,-3.20062,Entire home/apt,131,3,297,2022-12-11,2.83,5,95,49,
2472871,"Rose St 4, City Centre, 3 mins Princes St and tram",9956038,Lynne,,"Old Town, Princes Street and Leith Street",55.95211,-3.20062,Entire home/apt,107,3,264,2022-12-07,2.51,5,71,47,
2477721,"Beautiful, Spacious, Twin Room",11517033,Rose,,Liberton East,55.91093,-3.14264,Private room,89,2,82,2022-08-30,0.78,3,178,9,
2486691,Double room 1 at Edinburgh meadows,12724800,Graham,,Marchmont West,55.93767,-3.19818,Private room,50,3,14,2018-06-20,0.15,1,0,0,
2487931,A charming colony apartment,3208179,Mary,,Stockbridge,55.9606,-3.20729,Entire home/apt,250,2,18,2022-09-11,0.17,3,76,5,
1705648,"Quiet Royal Mile Flat, own door, nothing shared",9002556,Alan,,"Old Town, Princes Street and Leith Street",55.94806,-3.18746,Entire home/apt,84,3,449,2022-12-05,4.10,1,106,76,
1724079,"City Centre Suite, Edinburgh",7182547,Keiko & Donald,,"Old Town, Princes Street and Leith Street",55.9549,-3.19124,Entire home/apt,110,2,323,2022-12-06,2.94,2,226,76,
1744689,Holyroodhouse Palace Apt. free pvt. parking,9183864,Deborah,,"Canongate, Southside and Dumbiedykes",55.95399,-3.17409,Entire home/apt,101,1,581,2022-11-27,5.20,1,301,82,
1750577,Spacious double in New Town flat,7308331,Neil,,New Town West,55.95719,-3.19632,Private room,55,2,241,2022-08-29,2.17,1,3,4,
1788889,Large Double Room In Quirky Central Basement Flat,4051935,Sara,,Meadows and Southside,55.9432,-3.18363,Private room,74,2,391,2022-11-29,4.84,2,3,63,
1803803,Courtyard setting near airport-2,3608201,Vicky,,"Ratho, Ingliston and Gogar",55.91515,-3.34778,Private room,77,1,269,2022-11-27,2.42,3,5,74,
1813469,Central 2bd g/floor flat w/ parking,9322146,Catherine,,Broughton North and Powderhall,55.96445,-3.19971,Entire home/apt,76,2,259,2022-11-30,2.45,1,108,39,
1824918,charming flat in stockbridge,5850931,Amanda,,Stockbridge,55.96057,-3.20846,Entire home/apt,250,2,81,2022-11-27,0.77,2,260,10,
1830150,Royal Mile Apt4 -Historic Old Town Centre,2404912,Carol,,"Canongate, Southside and Dumbiedykes",55.95078,-3.183,Entire home/apt,104,2,308,2022-11-27,2.83,3,106,53,
1894952,New Town Apartment - 5 Bedroom,1521996,Armando,,"Old Town, Princes Street and Leith Street",55.95624,-3.19187,Entire home/apt,401,2,142,2022-12-03,1.30,3,28,28,
2512394,Central Festive Accommodation -  free parking,5426034,Corinne,,Merchiston and Greenhill,55.93422,-3.20645,Entire home/apt,600,4,16,2020-01-02,0.16,1,0,0,
2515153,"V Central Holiday Flat, castle view",3098393,Lorraine,,"Old Town, Princes Street and Leith Street",55.94655,-3.19972,Entire home/apt,220,4,30,2019-08-26,0.29,2,103,0,
2520614,Apartment in Edinburgh's seaside town,3181417,Calum,,Portobello,55.95365,-3.11379,Entire home/apt,38,2,321,2022-07-01,3.05,1,24,11,
2541266,Lovely ensuite room in Georgian flat nr Botanics,13013412,Mhairi,,"Inverleith, Goldenacre and Warriston",55.96942,-3.20774,Private room,52,2,276,2022-12-11,2.64,1,225,35,
2596493,Large Central Apartment with amazing views,13295839,Linda,,Marchmont West,55.93839,-3.19779,Entire home/apt,143,2,64,2022-07-31,0.62,1,89,15,
2633235,Sunny quiet 1 bedroom apartment,2280137,Gill,,Morningside,55.92735,-3.2057,Entire home/apt,64,4,57,2022-11-18,0.54,10,139,17,
2634585,Lovely Victorian 3 bedroom close to city centre,13490569,Julie,,Meadowbank and Abbeyhill North,55.95807,-3.17055,Entire home/apt,125,3,196,2022-12-04,1.86,1,109,25,
2647950,Greenhill Garden Studio,13319580,Amanda,,Merchiston and Greenhill,55.93402,-3.20438,Entire home/apt,126,3,255,2022-11-27,2.42,1,79,36,
2677496,"Abbey , Nice Edinburgh CityCenter Apartment",8047634,Uwe,,Meadowbank and Abbeyhill North,55.95775,-3.16658,Entire home/apt,113,3,163,2022-11-28,1.63,5,82,18,
2698217,Small Central Flat Near Royal Mile,13808935,Helen,,"Canongate, Southside and Dumbiedykes",55.9482,-3.17826,Entire home/apt,100,3,365,2022-12-12,3.46,1,104,35,
2712876,4 bed Georgian flat in Edinburgh,13883558,Paul,,New Town West,55.95799,-3.19901,Entire home/apt,216,7,25,2022-08-09,0.24,1,41,4,
1900156,Garden flat Edinburgh city centre,8081157,Wietze,,"Canongate, Southside and Dumbiedykes",55.9437,-3.18457,Entire home/apt,160,5,10,2022-09-29,0.58,1,353,8,
1904499,Spectacular Central Edinburgh Flat,9887096,Duncan,,New Town East and Gayfield,55.96023,-3.18496,Entire home/apt,204,2,42,2022-07-16,0.39,1,246,5,
1916313,Lovely 1 bed flat nr. city centre - 5 star reviews,9895666,Dario,,Easter Road and Hawkhill Avenue,55.96275,-3.16946,Entire home/apt,104,4,57,2020-01-03,0.52,1,0,0,
1917933,Charming flat in Georgian house,9943983,Dawn,,Stockbridge,55.95648,-3.2116,Entire home/apt,112,2,403,2022-12-13,3.70,1,321,52,
1920609,"Castle View, Grassmarket",9956038,Lynne,,"Old Town, Princes Street and Leith Street",55.94655,-3.19972,Entire home/apt,137,3,345,2022-12-11,3.22,5,87,52,
1925041,Comfy room for a Scottish adventure,4710282,Kira,,Broughton South,55.96435,-3.18593,Private room,75,1,27,2022-08-26,0.25,4,7,3,
1933587,Serenity Single Room in the Dell,7407689,Anne-Marie,,Colinton and Kingsknowe,55.90868,-3.25651,Private room,40,2,106,2022-12-11,1.01,3,19,39,
1935248,Free private parking near Royal Mile,10014078,Lynn,,Abbeyhill,55.95438,-3.16924,Entire home/apt,119,1,30,2022-11-30,0.77,2,93,13,
2716000,Castle View Apartment - great reviews,13396313,David,,"Old Town, Princes Street and Leith Street",55.9467,-3.19951,Entire home/apt,71,1,737,2022-12-11,7.12,3,123,108,
2749055,"royal mile apartment, 3 Double Bedrooms",14065478,Colin,,"Old Town, Princes Street and Leith Street",55.9519,-3.18228,Entire home/apt,69,4,14,2019-09-07,0.21,1,0,0,
2796887,Cozy home away from home in central location!,202221199,Barbara,,Hillside and Calton Hill,55.96094,-3.1768,Entire home/apt,89,1,167,2022-12-04,1.60,5,37,48,
2800845,'No. 28' Old Town Victorian Apartment,2662468,Clare,,"Old Town, Princes Street and Leith Street",55.94684,-3.19181,Entire home/apt,199,2,225,2022-12-04,2.36,1,43,31,
2813197,The City Centre on your Doorstep,14391281,Joanna,,Tollcross,55.94615,-3.21286,Entire home/apt,136,2,382,2022-12-15,3.67,1,66,69,
112625,"EPICUREAN CLERK - HUGE, CENTRAL",574430,Michele,,Meadows and Southside,55.93865,-3.1794,Entire home/apt,329,2,130,2022-12-11,0.94,1,161,14,
2816768,Central Flat for Scottish Adventure,4710282,Kira,,Broughton South,55.96432,-3.18613,Entire home/apt,154,2,7,2022-08-12,0.07,4,44,1,
1949182,Royal Mile Apartment Edinburgh,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95062,-3.18655,Entire home/apt,137,2,514,2022-11-29,4.67,16,79,59,
1951726,"New Town, 2 Bed Mews ""City Cottage""",9045505,Anna,,New Town West,55.9564,-3.20551,Entire home/apt,105,3,126,2020-03-08,1.26,1,0,0,
1965597,Shaftesbury Park,10153319,Anke-Beate,,Shandon,55.93312,-3.22896,Entire home/apt,89,3,494,2022-12-05,4.59,1,219,50,
1972893,Incredibly central 18th c 3bdr flat,10186927,Gordon,,"Old Town, Princes Street and Leith Street",55.95395,-3.18676,Entire home/apt,100,2,49,2021-06-19,0.45,1,34,0,
1979357,Spacious Canalside Apartment,10215306,Yana,,Polwarth,55.938431,-3.218362,Entire home/apt,103,2,261,2022-11-18,2.38,1,32,40,
1998782,Large Duplex Flat with Roof Balcony,10273399,Dave,,Great Junction Street,55.97229,-3.17317,Entire home/apt,193,4,37,2021-08-30,0.34,3,113,0,
2007129,Stylish & Spacious Grassmarket 2bed/2bath,9426429,Tony,,"Old Town, Princes Street and Leith Street",55.94804,-3.194116,Entire home/apt,177,3,397,2022-12-04,3.64,1,39,50,
2822076,"Modern apartment, central location.",13202722,Sean,,Abbeyhill,55.95595,-3.17179,Entire home/apt,73,7,73,2019-08-29,0.70,2,0,0,
2825280,Beautiful City Centre Apt With Park View,14453668,Graeme,,Hillside and Calton Hill,55.95992,-3.17598,Entire home/apt,75,2,111,2022-08-13,1.36,3,0,2,
2832508,"Bethlehem way, Edinburgh , Scotland",14490818,Ross,,Restalrig and Lochend,55.963543,-3.160723,Entire home/apt,97,4,129,2022-11-08,1.26,3,228,24,
2840524,Beautiful city centre apartment,14528179,Veronique,,New Town West,55.95645,-3.19751,Entire home/apt,119,3,328,2022-11-28,3.29,3,34,45,
2843322,Beautiful city centre pied-a-terre,14528179,Veronique,,New Town West,55.95649,-3.19734,Entire home/apt,91,3,361,2022-12-05,3.49,3,26,56,
2852317,Light spacious room in quiet West End street.,14584317,Sue,,Deans Village,55.94804,-3.22125,Private room,45,2,111,2022-12-11,1.96,1,120,40,
2010234,"Cosy Edinburgh cottage, near Portobello beach",10344877,Fiona,,Duddingston and Portobello South,55.94478,-3.11744,Entire home/apt,165,3,24,2022-12-11,0.23,1,255,8,
2073734,Tytler Gardens - Quiet central loc,10326878,James And Mandy,,Abbeyhill,55.955,-3.17034,Entire home/apt,106,3,38,2022-11-04,0.36,2,1,7,
2081006,Quartermile Luxury Apartment,6200921,Eddie,,Meadows and Southside,55.9436,-3.19233,Entire home/apt,155,2,56,2022-11-26,0.54,21,275,16,
2085182,BEAUTIFUL ROOM - CENTRAL & QUIET,3088607,Liam,,"Canongate, Southside and Dumbiedykes",55.94431,-3.18393,Private room,65,1,59,2022-11-27,0.55,2,200,17,
2877843,Lovely apart in Grange nr Marchmont & Morningside,281109,Rona,,The Grange,55.9281,-3.19216,Entire home/apt,173,4,32,2022-11-29,0.34,3,257,9,
118314,Vibrant Cottage-style Flat in Leith Links,597415,Daniela,,Leith (Hermitage and Prospect Bank),55.96814,-3.16032,Entire home/apt,107,2,212,2022-11-16,1.51,11,115,14,
2887360,Royal Mile 2BR Apartment with Balcony in Old Town,3347799,Katie,,"Canongate, Southside and Dumbiedykes",55.94965,-3.18131,Entire home/apt,91,2,34,2021-10-08,0.33,24,0,0,
2929107,A cosy home below the Castle,1949249,Hannah,,"Old Town, Princes Street and Leith Street",55.94607,-3.19745,Entire home/apt,89,28,70,2022-08-31,0.68,1,1,3,
2952680,5* Lovely spacious West End flat - free parking,15072774,Alan,,Deans Village,55.94591,-3.21991,Entire home/apt,125,2,109,2018-08-26,1.05,1,106,0,
2085789,No longer available but Airbnb can’t delete add,10651016,Craig,,Leith (Albert Street),55.96329,-3.17321,Private room,2270,2,192,2020-03-12,1.77,2,0,0,
2095137,"Views, Hammock, Sofa bed, Open Fire",4399269,Joseph,,Meadowbank and Abbeyhill North,55.9565,-3.16179,Entire home/apt,143,2,83,2022-11-27,0.86,2,349,15,
122930,Explore the Royal Mile from a City View Apartment,615381,James,,Meadowbank and Abbeyhill North,55.95851,-3.17078,Entire home/apt,86,4,773,2022-12-16,5.66,2,283,51,
2101269,Victorian self contained apartment,7214862,David,,"Blackford, West Mains and Mayfield Road",55.92839,-3.17131,Entire home/apt,100,21,55,2022-08-31,0.50,1,9,7,
3134517,Spacious Edinburgh apartment - perfect location,15916905,Martin,,Stockbridge,55.95871,-3.21772,Entire home/apt,117,2,220,2022-11-27,2.13,1,213,34,
2973238,Oscar's city apartment: small/medium parking,15168081,Rufus,,"Canongate, Southside and Dumbiedykes",55.94645,-3.18242,Entire home/apt,105,2,336,2022-11-27,3.22,2,238,55,
3001225,LUXURY EDINBURGH APARTMENT,11090178,Kate,,Canonmills and New Town North,55.95792,-3.19499,Entire home/apt,995,2,60,2022-11-13,0.60,1,339,12,
3024039,Elegant Edinburgh flat - 3 bedrooms at The Shore,5494829,Catherine,,The Shore and Constitution Street,55.9751,-3.16593,Entire home/apt,191,3,5,2022-08-25,0.05,2,0,4,
159769,Ground Floor Garden Flat in City,273097,Lyn,,Newington and Dalkeith Road,55.93802,-3.17812,Entire home/apt,1500,7,1,2017-01-03,0.01,2,362,0,
163870,"Stunning 2 bedroom flat @ the Shore, free parking",129153119,Anne,,The Shore and Constitution Street,55.97511,-3.17058,Entire home/apt,85,3,218,2022-12-12,1.58,1,160,54,
3029710,Garden Flat in Edinburgh,9643510,Katie,,Leith (Hermitage and Prospect Bank),55.96812,-3.16049,Entire home/apt,225,2,17,2017-08-27,0.17,2,168,0,
3142086,Cosy Kirkliston  B&B near Edinburgh Airport,15952872,Tricia,,"Dalmeny, Kirkliston and Newbridge",55.95508,-3.40139,Private room,65,1,105,2022-11-20,1.01,1,68,16,
170756,Guest-room in Central Penthouse,278168,Maureen,,Tollcross,55.94385,-3.20925,Private room,61,1,418,2022-12-14,3.05,1,65,71,
3145285,Festival / holiday apartment by Meadows w. parking,15967948,Sophie,,Marchmont East and Sciennes,55.9379,-3.18148,Entire home/apt,99,5,2,2021-08-15,0.04,1,0,0,
3152178,"Broompark, Liberton",4048288,Martin,,Liberton West and Braid Hills,55.9082,-3.18477,Entire home/apt,188,4,6,2021-11-09,0.06,15,86,0,
3168518,Single Room in great location,12058157,Jennifer,,Clermiston and Drumbrae,55.95548,-3.29271,Private room,35,1,6,2017-10-21,0.08,1,15,0,
